iter	RMSE
4772	1.847618955
4773	1.847286947
4774	1.847094158
4775	1.847083632
4776	1.84692477
4777	1.846714982
4778	1.846571323
4779	1.846402236
4780	1.846098825
4781	1.845918613
4782	1.845835907
4783	1.845810351
4784	1.84570576
4785	1.845511632
4786	1.845405479
4787	1.845328201
4788	1.845002403
4789	1.844742225
4790	1.844420187
4791	1.844181191
4792	1.844174669
4793	1.844073145
4794	1.844009747
4795	1.843991006
4796	1.843940389
4797	1.843830121
4798	1.843498629
4799	1.843470626
4800	1.84327431
4801	1.843049954
4802	1.842797134
4803	1.842778827
4804	1.842773225
4805	1.842757656
4806	1.842491794
4807	1.842272833
4808	1.84191097
4809	1.841900935
4810	1.841580964
4811	1.841475944
4812	1.841414216
4813	1.841405143
4814	1.841243255
4815	1.841126319
4816	1.840945917
4817	1.840730005
4818	1.840453578
4819	1.840356509
4820	1.840088667
4821	1.839798367
4822	1.839663324
4823	1.839502613
4824	1.839183444
4825	1.838949416
4826	1.838783659
4827	1.838648994
4828	1.838430309
4829	1.83823689
4830	1.838030095
4831	1.838018409
4832	1.83783547
4833	1.837532044
4834	1.8375033
4835	1.837480682
4836	1.83724863
4837	1.837066982
4838	1.836738366
4839	1.836635967
4840	1.836455598
4841	1.83623473
4842	1.836023587
4843	1.835952597
4844	1.835939151
4845	1.83590826
4846	1.835901867
4847	1.835731604
4848	1.835485255
4849	1.835377823
4850	1.83516468
4851	1.83484543
4852	1.834815513
4853	1.834802206
4854	1.834485201
4855	1.834321349
4856	1.834147785
4857	1.833970326
4858	1.833866565
4859	1.833860209
4860	1.833627656
4861	1.833466192
4862	1.833451289
4863	1.833227362
4864	1.832896383
4865	1.832886078
4866	1.832829174
4867	1.832723726
4868	1.832689168
4869	1.832529755
4870	1.832511786
4871	1.832197137
4872	1.832109205
4873	1.831916723
4874	1.831614734
4875	1.831423264
4876	1.831150127
4877	1.830925091
4878	1.830728698
4879	1.830587979
4880	1.830433838
4881	1.830334594
4882	1.830161985
4883	1.829985658
4884	1.829733231
4885	1.829458853
4886	1.829434502
4887	1.829234946
4888	1.828951969
4889	1.828698166
4890	1.82847948
4891	1.828224618
4892	1.828219357
4893	1.828183232
4894	1.828137189
4895	1.827954297
4896	1.827944504
4897	1.827726188
4898	1.827577602
4899	1.827567903
4900	1.827481825
4901	1.82721148
4902	1.827200785
4903	1.826906629
4904	1.826888842
4905	1.826562373
4906	1.82655156
4907	1.826288767
4908	1.826009816
4909	1.825639065
4910	1.825629525
4911	1.825335486
4912	1.82505528
4913	1.825033257
4914	1.82502196
4915	1.824836679
4916	1.824574519
4917	1.824382412
4918	1.824296363
4919	1.824233123
4920	1.82408339
4921	1.823815958
4922	1.823604927
4923	1.823472437
4924	1.823182957
4925	1.823047742
4926	1.822990284
4927	1.82283479
4928	1.822667959
4929	1.82260635
4930	1.82243395
4931	1.822074599
4932	1.821729077
4933	1.821558596
4934	1.821540982
4935	1.821503188
4936	1.821485757
4937	1.821119913
4938	1.82083168
4939	1.820799054
4940	1.8206715
4941	1.820444268
4942	1.820214787
4943	1.819855356
4944	1.81964016
4945	1.819634903
4946	1.819425132
4947	1.819306253
4948	1.818954739
4949	1.818800922
4950	1.818603234
4951	1.818585866
4952	1.818457159
4953	1.818266642
4954	1.818175781
4955	1.818021597
4956	1.817747561
4957	1.817560289
4958	1.817248787
4959	1.817147286
4960	1.817130061
4961	1.816951358
4962	1.816820872
4963	1.816509432
4964	1.816284643
4965	1.81607012
4966	1.815901816
4967	1.81578042
4968	1.815605958
4969	1.81540224
4970	1.81518509
4971	1.814971999
4972	1.814821166
4973	1.81456781
4974	1.814503176
4975	1.814314684
4976	1.814027704
4977	1.813949478
4978	1.813940542
4979	1.813769793
4980	1.813615472
4981	1.813441196
4982	1.81306451
4983	1.812869175
4984	1.812548893
4985	1.812365864
4986	1.812296393
4987	1.812096824
4988	1.811883498
4989	1.811674182
4990	1.811539644
4991	1.811363138
4992	1.811029642
4993	1.810749699
4994	1.81039183
4995	1.810032209
4996	1.809943999
4997	1.809743193
4998	1.80944512
4999	1.809388345
